election_year,election_date,country,election_type,post_id,post_type,post_date,modified,days_from_election,title,url,categories,source,match_score,match_reasons
2025,22/04/2025,Liberia,Nimba County Senate By-election,21748,post,25/02/2025,25/02/2025,-56,false! motorbike riders did not kill 10 officers of liberia’s national police,https://dubawa.org/false-motorbike-riders-did-not-kill-10-officers-of-liberias-national-police/,1571|3812|3815|1960,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21731,post,24/02/2025,24/02/2025,-57,misleading! boakai’s government has not constructed 19 kilometres of ganta to saclepea road,https://dubawa.org/misleading-boakais-government-has-not-constructed-19-kilometres-of-ganta-to-saclepea-road/,1960|4|3812|3815,category-only,8,category:1960; body:liberia; body:weah; body:joseph boakai; title:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21713,post,23/02/2025,23/02/2025,-58,"misleading! in 7 years, liberia climbed by one point on corruption perception index",https://dubawa.org/misleading-in-7-years-liberia-climbed-by-one-point-on-corruption-perception-index/,1571|4|3812|3815|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21704,post,20/02/2025,20/02/2025,-61,"ministry of finance has not reduced salaries, public officials’ benefits amid us aid freeze",https://dubawa.org/ministry-of-finance-has-not-reduced-salaries-public-officials-benefits-amid-us-aid-freeze/,1571|4|3812|3815|1960,category-only,7,category:1960; body:liberia; body:joseph boakai; body:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,21701,post,20/02/2025,20/02/2025,-61,false! liberia’s maurice tosh did not win $1m from lonestar,https://dubawa.org/false-liberias-maurice-tosh-did-not-win-1m-from-lonestar/,1571|4|3812|3815|1960,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21685,post,20/02/2025,20/02/2025,-61,false to suggest weah fired no one during his administration,https://dubawa.org/false-to-suggest-weah-fired-no-one-during-his-administration/,1571|1960|16,category-only,9,category:1960; body:liberia; body:george weah; title:weah; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21659,post,18/02/2025,18/02/2025,-63,boakai’s suspension of over 400 government officials and matters arising,https://dubawa.org/boakais-suspension-of-over-400-government-officials-and-matters-arising/,1572|1960|16,category-only,8,category:1960; body:liberia; body:monrovia; title:boakai; body:nimba
2025,22/04/2025,Liberia,Nimba County Senate By-election,21651,post,18/02/2025,18/02/2025,-63,false! more than two lta commissioners declared their assets,https://dubawa.org/false-more-than-two-lta-commissioners-declared-their-assets/,1571|3815|1960,category-only,5,category:1960; body:liberia; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21596,post,13/02/2025,13/02/2025,-68,misleading! liberia has low hiv rate among african countries,https://dubawa.org/misleading-liberia-has-low-hiv-rate-among-african-countries/,1571|3815|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21593,post,13/02/2025,13/02/2025,-68,false! plastics do not make up 20% of liberia’s waste composition,https://dubawa.org/false-plastics-do-not-make-up-20-of-liberias-waste-composition/,1960|1571|3815,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21573,post,12/02/2025,12/02/2025,-69,did liberians in u.s. remit more than national budget by 2023?,https://dubawa.org/did-liberians-in-u-s-remit-more-than-national-budget-by-2023/,1571|120|3812|3815|1960,category-only,7,category:1960; title:liberia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21562,post,12/02/2025,12/02/2025,-69,misleading! panama has not agreed to stop charging u.s. vessels using panama canal,https://dubawa.org/misleading-panama-has-not-agreed-to-stop-charging-u-s-vessels-using-panama-canal/,123|437|1571|4|3812|3815|1960|16,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21550,post,11/02/2025,11/02/2025,-70,misleading! liberia did not pay $9m annually for power supply,https://dubawa.org/misleading-liberia-did-not-pay-9m-annually-for-power-supply/,1571|4|3812|3815|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21520,post,09/02/2025,09/02/2025,-72,false! tinubu has not shutdown nigeria’s embassy in u.s.,https://dubawa.org/false-tinubu-has-not-shutdown-nigerias-embassy-in-u-s/,1960|3815|16,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21407,post,29/01/2025,30/01/2025,-83,misleading! liberia has not gotten mcc compact 2,https://dubawa.org/misleading-liberia-has-not-gotten-mcc-compact-2/,1571|3815|1960|16,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21404,post,29/01/2025,29/01/2025,-83,misleading! senate protem lawrence’s vehicle doesn’t cost $100k,https://dubawa.org/misleading-senate-protem-lawrences-vehicle-doesnt-cost-100k/,1571|3815|1960|16,category-only,8,category:1960; body:liberia; body:monrovia; body:george weah; body:weah; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,21394,post,27/01/2025,27/01/2025,-85,false to suggest there are no countries with birthright citizenship,https://dubawa.org/false-to-suggest-there-are-no-countries-with-birthright-citizenship/,1571|3815|1960,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,21356,post,22/01/2025,22/01/2025,-90,misleading! government s arrest agenda doesn t confirm $5.88bn debt in 2029,https://dubawa.org/misleading-governments-arrest-agenda-doesnt-confirm-5-88bn-debt-in-2029/,1571|3815|1960,category-only,7,category:1960; body:liberia; body:joseph boakai; body:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,21148,post,28/12/2024,28/12/2024,-115,what we know about liberia’s burned capitol building,https://dubawa.org/what-we-know-about-liberias-burned-capitol-building/,1960|1572|123,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21144,post,28/12/2024,28/12/2024,-115,"allegations about amos tweh purchasing lexus 2024 model, false",https://dubawa.org/allegations-about-amos-tweh-purchasing-lexus-2024-model-false/,1960|1571|3812|3815|123,category-only,5,category:1960; body:liberia; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,21140,post,28/12/2024,28/12/2024,-115,liberia’s new transport fare and matters arising,https://dubawa.org/liberias-new-transport-fare-and-matters-arising/,1960|1572|3812|3815,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21104,post,25/12/2024,25/12/2024,-118,misleading! liberia electricity corporation has not increased its electricity bill by 76%,https://dubawa.org/misleading-liberia-electricity-corporation-has-not-increased-its-electricity-bill-by-76/,120|1571|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,21084,post,21/12/2024,21/12/2024,-122,no one has been confirmed dead in white tuesday protest,https://dubawa.org/no-one-has-been-confirmed-dead-in-white-tuesday-protest/,1960|120|1571,category-only,5,category:1960; body:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20983,post,08/12/2024,08/12/2024,-135,false to suggest speaker’s office received draft national budget from chief clerk’s office,https://dubawa.org/false-to-suggest-speakers-office-received-draft-national-budget-from-chief-clerks-office/,1960|120|437|1571,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20959,post,04/12/2024,04/12/2024,-139,misleading! earthquake didn t occur in voinjama,https://dubawa.org/misleading-earthquake-didnt-occur-in-voinjama/,1571|3812|3815|1960|119,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20956,post,04/12/2024,04/12/2024,-139,false! trump has not officially banned gay marriage in america,https://dubawa.org/false-trump-has-not-officially-banned-gay-marriage-in-america/,1571|3812|3815|1960,category-only,4,category:1960; election:election|vote|presidential
2025,22/04/2025,Liberia,Nimba County Senate By-election,20924,post,26/11/2024,26/11/2024,-147,fake! ministry of education not offering free online courses,https://dubawa.org/fake-ministry-of-education-not-offering-free-online-courses/,1571|4|3812|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20921,post,26/11/2024,26/11/2024,-147,office of war and economic crimes courts establishment in liberia gets another head,https://dubawa.org/office-of-war-and-economic-crimes-courts-establishment-in-liberia-gets-another-head/,1960|120,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,20707,post,13/11/2024,13/11/2024,-160,hoax! angelina jolie not dead,https://dubawa.org/hoax-angelina-jolie-not-dead-2/,1571|437|1960,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,20571,post,27/10/2024,27/10/2024,-177,"gay wedding report in liberia’s methodist church, false",https://dubawa.org/gay-wedding-report-in-liberias-methodist-church-false/,1571|210|435|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20383,post,07/10/2024,07/10/2024,-197,jzyno is not the first liberian to win a youtube silver plaque,https://dubawa.org/jzyno-is-not-the-first-liberian-to-win-a-youtube-silver-plaque/,1571|3812|3815|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20289,post,30/09/2024,30/09/2024,-204,misleading! more than 100 people died from covid in liberia,https://dubawa.org/misleading-more-than-100-people-died-from-covid-in-liberia/,121|210|435|1571|4|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20225,post,25/09/2024,25/09/2024,-209,true! ministry mandates employees to welcome president boakai at ria,https://dubawa.org/true-ministry-mandates-employees-to-welcome-president-boakai-at-ria/,1571|435|437|4|3812|3815|1960,category-only,10,category:1960; body:liberia; body:george weah; body:weah; body:joseph boakai; title:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,20222,post,25/09/2024,25/09/2024,-209,false! chief justice youh didn t dismiss associate justice caeineh clinton johnson,https://dubawa.org/image-of-chief-justice-youh-and-associate-justice-johnson/,437|210|435|1571|4|3812|3815|1960,category-only,7,category:1960; body:liberia; body:joseph boakai; body:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,20215,post,25/09/2024,16/12/2024,-209,false! 23-year-old boy did not impregnate sister in rivercess,https://dubawa.org/false-23-year-old-boy-impregnated-sister-in-rivercess/,1571|435|437|4|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,20082,post,20/09/2024,20/09/2024,-214,misleading! liberia has not secured 3.1 billion dollars from the china-africa summit,https://dubawa.org/misleading-liberia-has-not-secured-3-1-billion-dollars-from-the-china-africa-summit/,1571|120|4|3812|3815|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19892,post,02/09/2024,02/09/2024,-232,false! ex-liberian president george weah established assets investigation team,https://dubawa.org/false-ex-liberian-president-george-weah-established-assets-investigation-team/,1571|4|3815|1960,category-only,10,category:1960; title:liberia; title:george weah; title:weah; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,19872,post,30/08/2024,30/08/2024,-235,"misleading, the u.s. embassy will process visas after august 16",https://dubawa.org/misleading-the-u-s-embassy-will-process-visas-after-august-16/,1571|120|4|3812|1960,category-only,5,category:1960; body:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19862,post,28/08/2024,28/08/2024,-237,misleading! 60% of liberians do not practice open defecation,https://dubawa.org/misleading-60-of-liberians-do-not-practice-open-defecation/,123|435|1571|4|3812|121|3815|1960,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19810,post,25/08/2024,09/09/2024,-240,"viral video of george weah’s financial mobile app, fabricated",https://dubawa.org/viral-video-of-george-weahs-financial-mobile-app-fabricated/,1572|1571|3812|3815|1960|16,category-only,8,category:1960; body:liberia; title:george weah; title:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,19685,post,16/08/2024,16/08/2024,-249,"false! amos tweh did not buy oilers fc bus for $165,000",https://dubawa.org/false-amos-tweh-did-not-buy-oilers-fc-bus-for-165000/,1960|120|1571|4|3815,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19682,post,16/08/2024,16/08/2024,-249,false! russian embassy in ghana doesn’t refund fees to unsuccessful applicants,https://dubawa.org/false-russian-embassy-in-ghana-doesnt-refund-fees-to-unsuccessful-applicants/,1571|437|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19625,post,08/08/2024,08/08/2024,-257,misleading! the army chief of staff did not shoot anyone in west point,https://dubawa.org/misleading-the-army-chief-of-staff-did-not-shoot-anyone-in-west-point/,1571|3815|1960,category-only,5,category:1960; body:liberia; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,19537,post,31/07/2024,31/07/2024,-265,"image of boy carrying diamond, al-generated",https://dubawa.org/image-of-boy-carrying-diamond-al-generated/,123|437|1571|4|3812|1960,category-only,5,category:1960; body:liberia; body:nimba
2025,22/04/2025,Liberia,Nimba County Senate By-election,19526,post,31/07/2024,31/07/2024,-265,us envoy boycotts liberia’s independence celebration over radical speech,https://dubawa.org/us-envoy-boycotts-liberias-independence-celebration-over-radical-speech/,1572|4|3812|1960|16,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,19486,post,27/07/2024,27/07/2024,-269,"false! liberia’s senate pro-tempore’s 2024 fuel budget, not $17,000",https://dubawa.org/false-liberias-senate-pro-tempores-2024-fuel-budget-not-17000/,1571|435|120|4|1960|16,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19434,post,22/07/2024,22/07/2024,-274,president boakai did not announce the arrival of 15 aeroplanes and15 ships,https://dubawa.org/president-boakai-did-not-announce-the-arrival-of-15-aeroplanes-and15-ships/,1571|1960|16,category-only,7,category:1960; body:liberia; body:joseph boakai; title:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,19431,post,22/07/2024,22/07/2024,-274,misleading! viral image of boy with multiple gunshot wounds not from liberia,https://dubawa.org/misleading-viral-image-of-boy-with-multiple-gunshot-wounds-not-from-liberia/,1571|4|1960|119,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19401,post,19/07/2024,19/07/2024,-277,"lonestar mtn, orange not fined for poor data and voice call quality",https://dubawa.org/lonestar-mtn-orange-not-fined-for-poor-data-and-voice-call-quality/,1571|4|3812|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19392,post,18/07/2024,18/07/2024,-278,image of old-looking baby ai-generated,https://dubawa.org/image-of-old-looking-baby-ai-generated/,1571|1960|16,category-only,5,category:1960; body:liberia; body:nimba
2025,22/04/2025,Liberia,Nimba County Senate By-election,19362,post,16/07/2024,16/07/2024,-280,true! university of liberia’s budget didn’t cross $20 million during president weah’s tenure,https://dubawa.org/true-university-of-liberias-budget-didnt-cross-20-million-during-president-weahs-tenure/,1571|1960|16,category-only,9,category:1960; title:liberia; body:george weah; title:weah; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,19284,post,05/07/2024,05/07/2024,-291,"npa under weah contributed us$9m not us$4m, to national budget",https://dubawa.org/npa-under-weah-contributed-us9m-not-us4m-to-national-budget/,123|1571|1960|16,category-only,7,category:1960; body:liberia; body:george weah; title:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,19200,post,27/06/2024,27/06/2024,-299,"false! no death recorded at liberia returnee camp, cari",https://dubawa.org/false-no-death-recorded-at-liberia-returnee-camp-cari/,1571|120|1960|119,category-only,6,category:1960; title:liberia; body:nimba
2025,22/04/2025,Liberia,Nimba County Senate By-election,19197,post,27/06/2024,27/06/2024,-299,false! liberia government has not imported earth-moving machines,https://dubawa.org/false-liberia-government-has-not-imported-earth-moving-machines/,1960|120|1571|3815,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,19194,post,27/06/2024,27/06/2024,-299,"false! madam cecelia clarke, not liberia police’s first female spokesperson",https://dubawa.org/false-madam-cecelia-clarke-not-liberia-polices-first-female-spokesperson/,1960|1571|3815,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,19156,post,25/06/2024,25/06/2024,-301,former chief justice gloria musu-scott and the compassionate leave conundrum: what you need to know,https://dubawa.org/former-chief-justice-gloria-musu-scott-and-the-compassionate-leave-conundrum-what-you-need-to-know/,1572|4|1960|123|16,category-only,7,category:1960; body:liberia; body:monrovia; body:george weah; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,19116,post,21/06/2024,21/06/2024,-305,no evidence senator abraham dillon was sharing food at korea-africa summit,https://dubawa.org/no-evidence-senator-abraham-dillon-was-sharing-food-at-korea-africa-summit/,1960|437|1571|4|3815|16,category-only,6,category:1960; body:liberia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,18963,post,04/06/2024,04/06/2024,-322,dubawa trains non-urban journalists in liberia with support from google news initiative,https://dubawa.org/dubawa-trains-non-urban-journalists-in-liberia-with-support-from-google-news-initiative/,440|435|3815|1960|1688|1576,category-only,6,category:1960; title:liberia; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18944,post,03/06/2024,03/06/2024,-323,government has not replaced  trained doctors with “unity party doctors” at jfk hospital,https://dubawa.org/government-has-not-replaced-trained-doctors-with-unity-party-doctors-at-jfk-hospital/,1571|437|1960|16,category-only,9,category:1960; body:liberia; body:monrovia; body:weah; body:boakai; title:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,18857,post,29/05/2024,29/05/2024,-328,son of liberia’s president has not imported ‘zombie’ drug into liberia,https://dubawa.org/son-of-liberias-president-has-not-imported-zombie-drug-into-liberia/,1571|437|4|3812|121|3815|1960|16,category-only,7,category:1960; title:liberia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,18850,post,28/05/2024,28/05/2024,-329,"shine liberia’s report on president weah’s absence at unification day celebration, misleading",https://dubawa.org/shine-liberias-report-on-president-weahs-absence-at-unification-day-celebration-misleading/,1571|437|4|3812|3815|1960|16,category-only,8,category:1960; title:liberia; body:george weah; title:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,18785,post,22/05/2024,22/05/2024,-335,no evidence mark zuckerberg warns facebook users not to screenshot chats,https://dubawa.org/no-evidence-mark-zuckerberg-warns-facebook-users-not-to-screenshot-chats/,1571|437|4|3812|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18746,post,20/05/2024,20/05/2024,-337,false! musician jzyno doesn’t own 2024 tesla car,https://dubawa.org/false-musician-jzyno-doesnt-own-2024-tesla-car/,3812|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18672,post,14/05/2024,14/05/2024,-343,"false! the incident of man cutting off wife’s hand, happened in nigeria, not liberia",https://dubawa.org/false-the-incident-of-man-cutting-off-wifes-hand-happened-in-nigeria-not-liberia/,1571|4|1960|16,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18480,post,01/05/2024,01/05/2024,-356,òtítọ́ ni! àwọn ọkùnrin làìbéríà wà lára àwọn tó kúrú jùlọ lágbàáyé,https://dubawa.org/otito-ni-awon-okunrin-laiberia-wa-lara-awon-to-kuru-julo-lagbaaye/,437|1571|1960|123|2450,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18397,post,24/04/2024,24/04/2024,-363,false! liberian artist jzyno did not buy $50m mansion in nigeria,https://dubawa.org/false-liberian-artist-jzyno-did-not-buy-50m-mansion-in-nigeria/,1571|1960|1688,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18328,post,19/04/2024,19/04/2024,-368,president boakai didn’t promise $5k each to lonestar players in afcon qualifiers,https://dubawa.org/president-boakai-didnt-promise-5k-each-to-lonestar-players-in-afcon-qualifiers/,437|1571|4|3812|3815|1960|16,category-only,7,category:1960; body:liberia; body:joseph boakai; title:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,18286,post,17/04/2024,17/04/2024,-370,"purported meta ban on use of offensive words on facebook, false",https://dubawa.org/purported-meta-ban-on-use-of-offensive-words-on-facebook-false/,437|1571|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,18216,post,12/04/2024,15/04/2024,-375,"misleading, president boakai has not appointed emma metieh glassco",https://dubawa.org/misleading-president-boakai-has-not-appointed-emma-metieh-glassco/,437|1571|3815|1960|16,category-only,9,category:1960; body:liberia; body:george weah; body:weah; title:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,18157,post,08/04/2024,08/04/2024,-379,false! liberian drug kingpin original japan still in custody,https://dubawa.org/false-liberian-drug-kingpin-original-japan-still-in-custody/,1571|4|3812|121|3815|1960,category-only,7,category:1960; title:liberia; body:monrovia; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,17966,post,28/03/2024,28/03/2024,-390,misleading: no evidence that npa managing director is linked to missing container of rice,https://dubawa.org/misleading-no-evidence-that-npa-managing-director-is-linked-to-missing-container-of-rice/,120|437|1571|3815|1960,category-only,7,category:1960; body:liberia; body:monrovia; body:weah; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,17963,post,28/03/2024,28/03/2024,-390,false! pregnant teenage orphan did not give birth in bong county,https://dubawa.org/false-pregnant-teenage-orphan-did-not-give-birth-in-bong-county/,437|1571|121|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,17911,post,26/03/2024,26/03/2024,-392,false! burna boy didn’t urge liberians to attend vocational training,https://dubawa.org/false-burna-boy-didnt-urge-liberians-to-attend-vocational-training/,1571|3812|3815|1960,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,17805,post,23/03/2024,23/03/2024,-395,fake; eswatini did not call for applications for new citizens over scarcity of men!,https://dubawa.org/fake-eswatini-did-not-call-for-applications-for-new-citizens-over-scarcity-of-men/,437|1571|3815|1960,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,17674,post,12/03/2024,12/03/2024,-406,"false! kehkeh, not liberia’s new police vehicle",https://dubawa.org/false-kehkeh-not-liberias-new-police-vehicle/,437|1571|4|3815|1960|119,category-only,7,category:1960; title:liberia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,17581,post,27/02/2024,27/02/2024,-420,protests rock president boakai’s government,https://dubawa.org/protests-rock-president-boakais-government/,1572|4|3812|3815|1960|1688|16,category-only,10,category:1960; body:liberia; body:monrovia; body:george weah; body:weah; body:joseph boakai; title:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,17538,post,21/02/2024,21/02/2024,-426,false! the university of liberia has not changed free tuition policy,https://dubawa.org/false-the-university-of-liberia-has-not-changed-free-tuition-policy/,437|1571|4|3812|3815|1960|1688|16,category-only,9,category:1960; title:liberia; body:george weah; body:weah; body:boakai; body:unity party
2025,22/04/2025,Liberia,Nimba County Senate By-election,17481,post,14/02/2024,14/02/2024,-433,"independent probe’s news report about fuel price hike, false",https://dubawa.org/independent-probes-news-report-about-fuel-price-hike-false/,120|1571|4|3812|3815|1960|1688|16,category-only,6,category:1960; body:liberia; body:joseph boakai; body:boakai
2025,22/04/2025,Liberia,Nimba County Senate By-election,17272,post,23/01/2024,23/01/2024,-455,"martin kollie’s claim wolokolie not certified public accountant, false",https://dubawa.org/martin-kollies-claim-wolokolie-not-certified-public-accountant-false/,437|1571|3815|1960,category-only,6,category:1960; body:liberia; body:monrovia; body:weah
2025,22/04/2025,Liberia,Nimba County Senate By-election,16985,post,12/12/2023,12/12/2023,-497,false; liberia’s $40 passport fee not second cheapest in west africa,https://dubawa.org/false-liberias-40-passport-fee-not-second-cheapest-in-west-africa/,3815|1960|16,category-only,5,category:1960; title:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,16797,post,14/11/2023,14/11/2023,-525,"false! nec’s alfred dunner erol, madison gwion not dead",https://dubawa.org/false-necs-alfred-dunner-erol-madison-gwion-not-dead/,5|1571|4|3812|3815|1960|3797,category-only,4,category:1960; election:vote
2025,22/04/2025,Liberia,Nimba County Senate By-election,16454,post,25/10/2023,25/10/2023,-545,dubawa s annual week for truth: promoting media and information literacy in digital spaces,https://dubawa.org/dubawas-annual-week-for-truth-promoting-media-and-information-literacy-in-digital-spaces/,3812|3815|1960|1688|1268|2815,category-only,4,category:1960; body:liberia
2025,22/04/2025,Liberia,Nimba County Senate By-election,16426,post,21/10/2023,21/10/2023,-549,misleading: grand gedeh county’s ex-representative was arrested but not for double voting,https://dubawa.org/misleading-grand-gedeh-countys-ex-representative-was-arrested-but-not-for-double-voting/,437|1571|3815|1960|16,category-only,4,category:1960; election:poll|candidate
2025,22/04/2025,Liberia,Nimba County Senate By-election,16329,post,12/10/2023,12/10/2023,-558,old video used to depict power outage in france,https://dubawa.org/old-video-used-to-depict-power-outage-in-france/,437|1571|3812|1960|123,category-only,3,category:1960
2025,22/04/2025,Liberia,Nimba County Senate By-election,16324,post,11/10/2023,11/10/2023,-559,nec s official results are not only on pink carbon sheets,https://dubawa.org/false-the-official-results-of-the-nec-are-not-only-on-pink-carbon-sheets/,5|1571|3812|3815|1960|3797,category-only,4,category:1960; election:election|vote|ballot
2025,22/04/2025,Liberia,Nimba County Senate By-election,16313,post,11/10/2023,11/10/2023,-559,mostly true: bong county suspect arrested for electoral fraud,https://dubawa.org/mostly-true-bong-county-suspect-arrested-for-electoral-fraud/,5|437|1571|3812|3815|1960|3797,category-only,4,category:1960; election:election|vote|voter
2025,22/04/2025,Liberia,Nimba County Senate By-election,16304,post,11/10/2023,11/10/2023,-559,nec staff not scanning cards of disenfranchised voters,https://dubawa.org/nec-staff-not-scanning-cards-of-disenfranchised-voters/,5|1571|3812|3815|1960|3797,category-only,4,category:1960; election:election|vote|voter
2025,22/04/2025,Liberia,Nimba County Senate By-election,16294,post,10/10/2023,10/10/2023,-560,mostly true: jefferson t. koijee shared 25kg bag of rice with mcc casual workers,https://dubawa.org/mostly-true-jefferson-t-koijee-shared-25kg-bag-of-rice-with-mcc-casual-workers/,5|1571|3812|3815|1960|3797,category-only,4,category:1960; body:monrovia
2025,22/04/2025,Liberia,Nimba County Senate By-election,16282,post,10/10/2023,10/10/2023,-560,true! pre-marked ballots discovered at precinct 30292,https://dubawa.org/true-pre-marked-ballots-discovered-at-precinct-30292/,5|3812|3815|1960|3797,category-only,4,category:1960; election:ballot|poll|candidate
2025,22/04/2025,Liberia,Nimba County Senate By-election,16278,post,10/10/2023,10/10/2023,-560,votes counting procedures,https://dubawa.org/votes-counting-procedures/,5|3812|3815|1960|1574,category-only,4,category:1960; election:election|vote|voter
2025,22/04/2025,Liberia,Nimba County Senate By-election,16257,post,10/10/2023,10/10/2023,-560,elections temporarily postponed in sinoe county,https://dubawa.org/elections-temporarily-postponed-in-sinoe-county/,5|1571|3812|3815|1960|3797,category-only,4,category:1960; election:election|ballot
2025,22/04/2025,Liberia,Nimba County Senate By-election,16036,post,23/09/2023,23/09/2023,-577,"lawmaker’s assertion on cotton tree public school and budgetary allocation, misleading",https://dubawa.org/lawmakers-assertion-on-cotton-tree-public-school-and-budgetary-allocation-misleading/,120|1571|3815|1960,category-only,4,category:1960; election:election|poll|legislative
